municipio,periodo,quantidade
Iaciara,Agosto de 2023,0
Iaciara,Agosto de 2022,1
Iaciara,Março de 2024,0
Iaciara,Março de 2023,0
Iaciara,Março de 2022,0
Iaciara,Setembro de 2024,0
Iaciara,Setembro de 2023,0
Iaciara,Setembro de 2022,0
Iaciara,Janeiro de 2024,1
Iaciara,Janeiro de 2023,0
Iaciara,Janeiro de 2022,0
Iaciara,Maio de 2024,1
Iaciara,Maio de 2023,0
Iaciara,Maio de 2022,0
Iaciara,Junho de 2024,0
Iaciara,Junho de 2023,0
Iaciara,Junho de 2022,0
Iaciara,Fevereiro de 2024,0
Iaciara,Fevereiro de 2023,0
Iaciara,Fevereiro de 2022,0
Iaciara,Outubro de 2024,0
Iaciara,Outubro de 2023,0
Iaciara,Outubro de 2022,0
Iaciara,N/A de 2024,0
Iaciara,N/A de 2023,0
Iaciara,N/A de 2022,0
Iaciara,Novembro de 2024,0
Iaciara,Novembro de 2023,0
Iaciara,Novembro de 2022,0
Iaciara,Dezembro de 2024,0
Iaciara,Dezembro de 2023,0
Iaciara,Dezembro de 2022,0
Iaciara,Julho de 2024,0
Iaciara,Julho de 2023,0
Iaciara,Julho de 2022,0
Iaciara,Abril de 2024,1
Iaciara,Abril de 2023,0
Iaciara,Abril de 2022,0
Aurilândia,Agosto de 2024,0
Aurilândia,Agosto de 2023,0
Aurilândia,Agosto de 2022,0
Aurilândia,Março de 2024,0
Aurilândia,Março de 2023,0
Aurilândia,Março de 2022,0
Aurilândia,Setembro de 2024,0
Aurilândia,Setembro de 2023,0
Aurilândia,Setembro de 2022,0
Aurilândia,Janeiro de 2024,0
Aurilândia,Janeiro de 2023,0
Aurilândia,Janeiro de 2022,0
Aurilândia,Maio de 2024,0
Aurilândia,Maio de 2023,0
Aurilândia,Maio de 2022,0
Aurilândia,Junho de 2024,0
Aurilândia,Junho de 2023,0
Aurilândia,Junho de 2022,0
Aurilândia,Fevereiro de 2024,0
Aurilândia,Fevereiro de 2023,0
Aurilândia,Fevereiro de 2022,0
Aurilândia,Outubro de 2024,0
Aurilândia,Outubro de 2023,0
Aurilândia,Outubro de 2022,0
Aurilândia,N/A de 2024,0
Aurilândia,N/A de 2023,0
Aurilândia,N/A de 2022,0
Aurilândia,Novembro de 2024,0
Aurilândia,Novembro de 2023,0
Aurilândia,Novembro de 2022,0
Aurilândia,Dezembro de 2024,0
Aurilândia,Dezembro de 2023,0
Aurilândia,Dezembro de 2022,0
Aurilândia,Julho de 2024,0
Aurilândia,Julho de 2023,0
Aurilândia,Julho de 2022,0
Aurilândia,Abril de 2024,0
Aurilândia,Abril de 2023,0
Aurilândia,Abril de 2022,0
Diorama,Agosto de 2024,0
Diorama,Agosto de 2023,0
Diorama,Agosto de 2022,0
Diorama,Março de 2024,0
Diorama,Março de 2023,0
Diorama,Março de 2022,0
Diorama,Setembro de 2024,0
Diorama,Setembro de 2023,0
Diorama,Setembro de 2022,0
Diorama,Janeiro de 2024,0
Diorama,Janeiro de 2023,0
Diorama,Janeiro de 2022,0
Diorama,Maio de 2024,0
Diorama,Maio de 2023,0
Diorama,Maio de 2022,0
Diorama,Junho de 2024,0
Diorama,Junho de 2023,0
Diorama,Junho de 2022,0
Diorama,Fevereiro de 2024,0
Diorama,Fevereiro de 2023,0
Diorama,Fevereiro de 2022,0
Diorama,Outubro de 2024,0
Diorama,Outubro de 2023,0
Diorama,Outubro de 2022,0
Diorama,N/A de 2024,0
Diorama,N/A de 2023,0
Diorama,N/A de 2022,0
Diorama,Novembro de 2024,0
Diorama,Novembro de 2023,0
Diorama,Novembro de 2022,0
Diorama,Dezembro de 2024,0
Diorama,Dezembro de 2023,0
Diorama,Dezembro de 2022,0
Diorama,Julho de 2024,0
Diorama,Julho de 2023,0
Diorama,Julho de 2022,0
Diorama,Abril de 2024,0
Diorama,Abril de 2023,0
Diorama,Abril de 2022,0
Cabeceiras,Agosto de 2024,0
Cabeceiras,Agosto de 2023,0
Cabeceiras,Agosto de 2022,0
Cabeceiras,Março de 2024,0
Cabeceiras,Março de 2023,0
Cabeceiras,Março de 2022,0
Cabeceiras,Setembro de 2024,0
Cabeceiras,Setembro de 2023,0
Cabeceiras,Setembro de 2022,0
Cabeceiras,Janeiro de 2024,0
Cabeceiras,Janeiro de 2023,0
Cabeceiras,Janeiro de 2022,0
Cabeceiras,Maio de 2024,0
Cabeceiras,Maio de 2023,0
Cabeceiras,Maio de 2022,0
Cabeceiras,Junho de 2024,0
Cabeceiras,Junho de 2023,0
Cabeceiras,Junho de 2022,0
Cabeceiras,Fevereiro de 2024,0
Cabeceiras,Fevereiro de 2023,0
Cabeceiras,Fevereiro de 2022,0
Cabeceiras,Outubro de 2024,0
Cabeceiras,Outubro de 2023,0
Cabeceiras,Outubro de 2022,0
Cabeceiras,N/A de 2024,0
Cabeceiras,N/A de 2023,0
Cabeceiras,N/A de 2022,0
Cabeceiras,Novembro de 2024,0
Cabeceiras,Novembro de 2023,0
Cabeceiras,Novembro de 2022,0
Cabeceiras,Dezembro de 2024,0
Cabeceiras,Dezembro de 2023,0
Cabeceiras,Dezembro de 2022,0
Cabeceiras,Julho de 2024,0
Cabeceiras,Julho de 2023,0
Cabeceiras,Julho de 2022,0
Cabeceiras,Abril de 2024,0
Cabeceiras,Abril de 2023,0
Cabeceiras,Abril de 2022,0
Minaçu,Agosto de 2024,0
Minaçu,Agosto de 2023,0
Minaçu,Agosto de 2022,0
Minaçu,Março de 2024,0
Minaçu,Março de 2023,0
Minaçu,Março de 2022,0
Minaçu,Setembro de 2024,0
Minaçu,Setembro de 2023,0
Minaçu,Setembro de 2022,0
Minaçu,Janeiro de 2024,0
Minaçu,Janeiro de 2023,0
Minaçu,Janeiro de 2022,0
Minaçu,Maio de 2024,1
Minaçu,Maio de 2023,1
Minaçu,Maio de 2022,1
Minaçu,Junho de 2024,0
Minaçu,Junho de 2023,0
Minaçu,Junho de 2022,0
Minaçu,Fevereiro de 2024,0
Minaçu,Fevereiro de 2023,0
Minaçu,Fevereiro de 2022,0
Minaçu,Outubro de 2024,0
Minaçu,Outubro de 2023,0
Minaçu,Outubro de 2022,0
Minaçu,N/A de 2024,0
Minaçu,N/A de 2023,0
Minaçu,N/A de 2022,0
Minaçu,Novembro de 2024,0
Minaçu,Novembro de 2023,0
Minaçu,Novembro de 2022,0
Minaçu,Dezembro de 2024,0
Minaçu,Dezembro de 2023,0
Minaçu,Dezembro de 2022,2
Minaçu,Julho de 2024,0
Minaçu,Julho de 2023,0
Minaçu,Julho de 2022,0
Minaçu,Abril de 2024,0
Minaçu,Abril de 2023,1
Minaçu,Abril de 2022,0
Divinópolis de Goiás,Agosto de 2024,0
Divinópolis de Goiás,Agosto de 2023,0
Divinópolis de Goiás,Agosto de 2022,0
Divinópolis de Goiás,Março de 2024,0
Divinópolis de Goiás,Março de 2023,0
Divinópolis de Goiás,Março de 2022,0
Divinópolis de Goiás,Setembro de 2024,0
Divinópolis de Goiás,Setembro de 2023,0
Divinópolis de Goiás,Setembro de 2022,0
Divinópolis de Goiás,Janeiro de 2024,0
Divinópolis de Goiás,Janeiro de 2023,0
Divinópolis de Goiás,Janeiro de 2022,0
Divinópolis de Goiás,Maio de 2024,0
Divinópolis de Goiás,Maio de 2023,0
Divinópolis de Goiás,Maio de 2022,0
Divinópolis de Goiás,Junho de 2024,0
Divinópolis de Goiás,Junho de 2023,0
Divinópolis de Goiás,Junho de 2022,0
Divinópolis de Goiás,Fevereiro de 2024,0
Divinópolis de Goiás,Fevereiro de 2023,0
Divinópolis de Goiás,Fevereiro de 2022,0
Divinópolis de Goiás,Outubro de 2024,0
Divinópolis de Goiás,Outubro de 2023,0
Divinópolis de Goiás,Outubro de 2022,0
Divinópolis de Goiás,N/A de 2024,0
Divinópolis de Goiás,N/A de 2023,0
Divinópolis de Goiás,N/A de 2022,0
Divinópolis de Goiás,Novembro de 2024,0
Divinópolis de Goiás,Novembro de 2023,1
Divinópolis de Goiás,Novembro de 2022,1
Divinópolis de Goiás,Dezembro de 2024,0
Divinópolis de Goiás,Dezembro de 2023,0
Divinópolis de Goiás,Dezembro de 2022,0
Divinópolis de Goiás,Julho de 2024,0
Divinópolis de Goiás,Julho de 2023,0
Divinópolis de Goiás,Julho de 2022,0
Divinópolis de Goiás,Abril de 2024,0
Divinópolis de Goiás,Abril de 2023,0
Divinópolis de Goiás,Abril de 2022,0
Nova Veneza,Agosto de 2024,0
Nova Veneza,Agosto de 2023,0
Nova Veneza,Agosto de 2022,0
Nova Veneza,Março de 2024,0
Nova Veneza,Março de 2023,0
Nova Veneza,Março de 2022,1
Nova Veneza,Setembro de 2024,0
Nova Veneza,Setembro de 2023,0
Nova Veneza,Setembro de 2022,1
Nova Veneza,Janeiro de 2024,0
Nova Veneza,Janeiro de 2023,0
Nova Veneza,Janeiro de 2022,0
Nova Veneza,Maio de 2024,0
Nova Veneza,Maio de 2023,0
Nova Veneza,Maio de 2022,0
Nova Veneza,Junho de 2024,0
Nova Veneza,Junho de 2023,0
Nova Veneza,Junho de 2022,0
Nova Veneza,Fevereiro de 2024,0
Nova Veneza,Fevereiro de 2023,0
Nova Veneza,Fevereiro de 2022,0
Nova Veneza,Outubro de 2024,0
Nova Veneza,Outubro de 2023,0
Nova Veneza,Outubro de 2022,0
Nova Veneza,N/A de 2024,0
Nova Veneza,N/A de 2023,0
Nova Veneza,N/A de 2022,0
Nova Veneza,Novembro de 2024,0
Nova Veneza,Novembro de 2023,0
Nova Veneza,Novembro de 2022,0
Nova Veneza,Dezembro de 2024,0
Nova Veneza,Dezembro de 2023,0
Nova Veneza,Dezembro de 2022,0
Nova Veneza,Julho de 2024,0
Nova Veneza,Julho de 2023,0
Nova Veneza,Julho de 2022,1
Nova Veneza,Abril de 2024,0
Nova Veneza,Abril de 2023,0
Nova Veneza,Abril de 2022,0
Aporé,Agosto de 2024,0
Aporé,Agosto de 2023,1
Aporé,Agosto de 2022,0
Aporé,Março de 2024,0
Aporé,Março de 2023,0
Aporé,Março de 2022,0
Aporé,Setembro de 2024,0
Aporé,Setembro de 2023,0
Aporé,Setembro de 2022,0
Aporé,Janeiro de 2024,0
Aporé,Janeiro de 2023,0
Aporé,Janeiro de 2022,0
Aporé,Maio de 2024,0
Aporé,Maio de 2023,0
Aporé,Maio de 2022,0
Aporé,Junho de 2024,0
Aporé,Junho de 2023,0
Aporé,Junho de 2022,0
Aporé,Fevereiro de 2024,0
Aporé,Fevereiro de 2023,0
Aporé,Fevereiro de 2022,0
Aporé,Outubro de 2024,0
Aporé,Outubro de 2023,1
Aporé,Outubro de 2022,0
Aporé,N/A de 2024,0
Aporé,N/A de 2023,0
Aporé,N/A de 2022,0
Aporé,Novembro de 2024,0
Aporé,Novembro de 2023,0
Aporé,Novembro de 2022,0
Aporé,Dezembro de 2024,0
Aporé,Dezembro de 2023,0
Aporé,Dezembro de 2022,0
Aporé,Julho de 2024,0
Aporé,Julho de 2023,0
Aporé,Julho de 2022,0
Aporé,Abril de 2024,0
Aporé,Abril de 2023,0
Aporé,Abril de 2022,0
Palminópolis,Agosto de 2024,0
Palminópolis,Agosto de 2023,0
Palminópolis,Agosto de 2022,0
Palminópolis,Março de 2024,0
Palminópolis,Março de 2023,0
Palminópolis,Março de 2022,0
Palminópolis,Setembro de 2024,0
Palminópolis,Setembro de 2023,0
Palminópolis,Setembro de 2022,0
Palminópolis,Janeiro de 2024,0
Palminópolis,Janeiro de 2023,0
Palminópolis,Janeiro de 2022,0
Palminópolis,Maio de 2024,0
Palminópolis,Maio de 2023,0
Palminópolis,Maio de 2022,0
Palminópolis,Junho de 2024,0
Palminópolis,Junho de 2023,0
Palminópolis,Junho de 2022,0
Palminópolis,Fevereiro de 2024,0
Palminópolis,Fevereiro de 2023,0
Palminópolis,Fevereiro de 2022,0
Palminópolis,Outubro de 2024,0
Palminópolis,Outubro de 2023,0
Palminópolis,Outubro de 2022,1
Palminópolis,N/A de 2024,0
Palminópolis,N/A de 2023,0
Palminópolis,N/A de 2022,0
Palminópolis,Novembro de 2024,0
Palminópolis,Novembro de 2023,0
Palminópolis,Novembro de 2022,0
Palminópolis,Dezembro de 2024,0
Palminópolis,Dezembro de 2023,0
Palminópolis,Dezembro de 2022,0
Palminópolis,Julho de 2024,0
Palminópolis,Julho de 2023,0
Palminópolis,Julho de 2022,0
Palminópolis,Abril de 2024,0
Palminópolis,Abril de 2023,0
Palminópolis,Abril de 2022,0
Anicuns,Agosto de 2024,0
Anicuns,Agosto de 2023,1
Anicuns,Agosto de 2022,0
Anicuns,Março de 2024,0
Anicuns,Março de 2023,0
Anicuns,Março de 2022,0
Anicuns,Setembro de 2024,0
Anicuns,Setembro de 2023,0
Anicuns,Setembro de 2022,0
Anicuns,Janeiro de 2024,0
Anicuns,Janeiro de 2023,1
Anicuns,Janeiro de 2022,0
Anicuns,Maio de 2024,0
Anicuns,Maio de 2023,0
Anicuns,Maio de 2022,0
Anicuns,Junho de 2024,0
Anicuns,Junho de 2023,0
Anicuns,Junho de 2022,0
Anicuns,Fevereiro de 2024,0
Anicuns,Fevereiro de 2023,0
Anicuns,Fevereiro de 2022,0
Anicuns,Outubro de 2024,0
Anicuns,Outubro de 2023,0
Anicuns,Outubro de 2022,0
Anicuns,N/A de 2024,0
Anicuns,N/A de 2023,0
Anicuns,N/A de 2022,0
Anicuns,Novembro de 2024,0
Anicuns,Novembro de 2023,0
Anicuns,Novembro de 2022,0
Anicuns,Dezembro de 2024,0
Anicuns,Dezembro de 2023,0
Anicuns,Dezembro de 2022,0
Anicuns,Julho de 2024,0
Anicuns,Julho de 2023,1
Anicuns,Julho de 2022,0
Anicuns,Abril de 2024,0
Anicuns,Abril de 2023,1
Anicuns,Abril de 2022,0
Ipameri,Agosto de 2024,0
Ipameri,Agosto de 2023,0
Ipameri,Agosto de 2022,0
Ipameri,Março de 2024,1
Ipameri,Março de 2023,0
Ipameri,Março de 2022,0
Ipameri,Setembro de 2024,0
Ipameri,Setembro de 2023,0
Ipameri,Setembro de 2022,1
Ipameri,Janeiro de 2024,1
Ipameri,Janeiro de 2023,0
Ipameri,Janeiro de 2022,0
Ipameri,Maio de 2024,0
Ipameri,Maio de 2023,0
Ipameri,Maio de 2022,0
Ipameri,Junho de 2024,0
Ipameri,Junho de 2023,0
Ipameri,Junho de 2022,0
Ipameri,Fevereiro de 2024,0
Ipameri,Fevereiro de 2023,0
Ipameri,Fevereiro de 2022,0
Ipameri,Outubro de 2024,0
Ipameri,Outubro de 2023,0
Ipameri,Outubro de 2022,0
Ipameri,N/A de 2024,0
Ipameri,N/A de 2023,0
Ipameri,N/A de 2022,0
Ipameri,Novembro de 2024,0
Ipameri,Novembro de 2023,0
Ipameri,Novembro de 2022,0
Ipameri,Dezembro de 2024,0
Ipameri,Dezembro de 2023,1
Ipameri,Dezembro de 2022,0
Ipameri,Julho de 2024,0
Ipameri,Julho de 2023,1
Ipameri,Julho de 2022,0
Ipameri,Abril de 2024,0
Ipameri,Abril de 2023,0
Ipameri,Abril de 2022,0
Nova Glória,Agosto de 2024,0
Nova Glória,Agosto de 2023,0
Nova Glória,Agosto de 2022,0
Nova Glória,Março de 2024,0
Nova Glória,Março de 2023,0
Nova Glória,Março de 2022,0
Nova Glória,Setembro de 2024,0
Nova Glória,Setembro de 2023,0
Nova Glória,Setembro de 2022,0
Nova Glória,Janeiro de 2024,0
Nova Glória,Janeiro de 2023,0
Nova Glória,Janeiro de 2022,0
Nova Glória,Maio de 2024,0
Nova Glória,Maio de 2023,0
Nova Glória,Maio de 2022,0
Nova Glória,Junho de 2024,0
Nova Glória,Junho de 2023,1
Nova Glória,Junho de 2022,0
Nova Glória,Fevereiro de 2024,0
Nova Glória,Fevereiro de 2023,0
Nova Glória,Fevereiro de 2022,0
Nova Glória,Outubro de 2024,0
Nova Glória,Outubro de 2023,0
Nova Glória,Outubro de 2022,0
Nova Glória,N/A de 2024,0
Nova Glória,N/A de 2023,0
Nova Glória,N/A de 2022,0
Nova Glória,Novembro de 2024,0
Nova Glória,Novembro de 2023,0
Nova Glória,Novembro de 2022,0
Nova Glória,Dezembro de 2024,0
Nova Glória,Dezembro de 2023,0
Nova Glória,Dezembro de 2022,0
Nova Glória,Julho de 2024,0
Nova Glória,Julho de 2023,0
Nova Glória,Julho de 2022,0
Nova Glória,Abril de 2024,0
Nova Glória,Abril de 2023,0
Nova Glória,Abril de 2022,1
Caldazinha,Agosto de 2024,0
Caldazinha,Agosto de 2023,0
Caldazinha,Agosto de 2022,0
Caldazinha,Março de 2024,1
Caldazinha,Março de 2023,0
Caldazinha,Março de 2022,0
Caldazinha,Setembro de 2024,0
Caldazinha,Setembro de 2023,0
Caldazinha,Setembro de 2022,0
Caldazinha,Janeiro de 2024,0
Caldazinha,Janeiro de 2023,0
Caldazinha,Janeiro de 2022,0
Caldazinha,Maio de 2024,0
Caldazinha,Maio de 2023,0
Caldazinha,Maio de 2022,0
Caldazinha,Junho de 2024,0
Caldazinha,Junho de 2023,0
Caldazinha,Junho de 2022,0
Caldazinha,Fevereiro de 2024,0
Caldazinha,Fevereiro de 2023,0
Caldazinha,Fevereiro de 2022,0
Caldazinha,Outubro de 2024,0
Caldazinha,Outubro de 2023,0
Caldazinha,Outubro de 2022,0
Caldazinha,N/A de 2024,0
Caldazinha,N/A de 2023,0
Caldazinha,N/A de 2022,0
Caldazinha,Novembro de 2024,0
Caldazinha,Novembro de 2023,0
Caldazinha,Novembro de 2022,0
Caldazinha,Dezembro de 2024,0
Caldazinha,Dezembro de 2023,0
Caldazinha,Dezembro de 2022,0
Caldazinha,Julho de 2024,0
Caldazinha,Julho de 2023,0
Caldazinha,Julho de 2022,0
Caldazinha,Abril de 2024,0
Caldazinha,Abril de 2023,0
Caldazinha,Abril de 2022,0
Bom Jesus de Goiás,Agosto de 2024,0
Bom Jesus de Goiás,Agosto de 2023,0
Bom Jesus de Goiás,Agosto de 2022,0
Bom Jesus de Goiás,Março de 2024,0
Bom Jesus de Goiás,Março de 2023,0
Bom Jesus de Goiás,Março de 2022,0
Bom Jesus de Goiás,Setembro de 2024,0
Bom Jesus de Goiás,Setembro de 2023,0
Bom Jesus de Goiás,Setembro de 2022,1
Bom Jesus de Goiás,Janeiro de 2024,0
Bom Jesus de Goiás,Janeiro de 2023,1
Bom Jesus de Goiás,Janeiro de 2022,0
Bom Jesus de Goiás,Maio de 2024,0
Bom Jesus de Goiás,Maio de 2023,1
Bom Jesus de Goiás,Maio de 2022,0
Bom Jesus de Goiás,Junho de 2024,0
Bom Jesus de Goiás,Junho de 2023,0
Bom Jesus de Goiás,Junho de 2022,0
Bom Jesus de Goiás,Fevereiro de 2024,0
Bom Jesus de Goiás,Fevereiro de 2023,0
Bom Jesus de Goiás,Fevereiro de 2022,0
Bom Jesus de Goiás,Outubro de 2024,0
Bom Jesus de Goiás,Outubro de 2023,0
Bom Jesus de Goiás,Outubro de 2022,1
Bom Jesus de Goiás,N/A de 2024,0
Bom Jesus de Goiás,N/A de 2023,0
Bom Jesus de Goiás,N/A de 2022,0
Bom Jesus de Goiás,Novembro de 2024,0
Bom Jesus de Goiás,Novembro de 2023,0
Bom Jesus de Goiás,Novembro de 2022,0
Bom Jesus de Goiás,Dezembro de 2024,0
Bom Jesus de Goiás,Dezembro de 2023,0
Bom Jesus de Goiás,Dezembro de 2022,0
Bom Jesus de Goiás,Julho de 2024,0
Bom Jesus de Goiás,Julho de 2023,0
Bom Jesus de Goiás,Julho de 2022,0
Bom Jesus de Goiás,Abril de 2024,0
Bom Jesus de Goiás,Abril de 2023,0
Bom Jesus de Goiás,Abril de 2022,0
Doverlândia,Agosto de 2024,0
Doverlândia,Agosto de 2023,0
Doverlândia,Agosto de 2022,0
Doverlândia,Março de 2024,0
Doverlândia,Março de 2023,0
Doverlândia,Março de 2022,0
Doverlândia,Setembro de 2024,0
Doverlândia,Setembro de 2023,0
Doverlândia,Setembro de 2022,0
Doverlândia,Janeiro de 2024,0
Doverlândia,Janeiro de 2023,0
Doverlândia,Janeiro de 2022,0
Doverlândia,Maio de 2024,0
Doverlândia,Maio de 2023,0
Doverlândia,Maio de 2022,0
Doverlândia,Junho de 2024,0
Doverlândia,Junho de 2023,0
Doverlândia,Junho de 2022,0
Doverlândia,Fevereiro de 2024,0
Doverlândia,Fevereiro de 2023,0
Doverlândia,Fevereiro de 2022,0
Doverlândia,Outubro de 2024,0
Doverlândia,Outubro de 2023,0
Doverlândia,Outubro de 2022,0
Doverlândia,N/A de 2024,0
Doverlândia,N/A de 2023,0
Doverlândia,N/A de 2022,0
Doverlândia,Novembro de 2024,0
Doverlândia,Novembro de 2023,0
Doverlândia,Novembro de 2022,0
Doverlândia,Dezembro de 2024,0
Doverlândia,Dezembro de 2023,0
Doverlândia,Dezembro de 2022,0
Doverlândia,Julho de 2024,0
Doverlândia,Julho de 2023,0
Doverlândia,Julho de 2022,0
Doverlândia,Abril de 2024,0
Doverlândia,Abril de 2023,0
Doverlândia,Abril de 2022,0
Teresina de Goiás,Agosto de 2024,0
Teresina de Goiás,Agosto de 2023,0
Teresina de Goiás,Agosto de 2022,0
Teresina de Goiás,Março de 2024,0
Teresina de Goiás,Março de 2023,0
Teresina de Goiás,Março de 2022,0
Teresina de Goiás,Setembro de 2024,0
Teresina de Goiás,Setembro de 2023,0
Teresina de Goiás,Setembro de 2022,0
Teresina de Goiás,Janeiro de 2024,0
Teresina de Goiás,Janeiro de 2023,0
Teresina de Goiás,Janeiro de 2022,0
Teresina de Goiás,Maio de 2024,0
Teresina de Goiás,Maio de 2023,0
Teresina de Goiás,Maio de 2022,0
Teresina de Goiás,Junho de 2024,0
Teresina de Goiás,Junho de 2023,0
Teresina de Goiás,Junho de 2022,0
Teresina de Goiás,Fevereiro de 2024,0
Teresina de Goiás,Fevereiro de 2023,0
Teresina de Goiás,Fevereiro de 2022,0
Teresina de Goiás,Outubro de 2024,0
Teresina de Goiás,Outubro de 2023,0
Teresina de Goiás,Outubro de 2022,0
Teresina de Goiás,N/A de 2024,0
Teresina de Goiás,N/A de 2023,0
Teresina de Goiás,N/A de 2022,0
Teresina de Goiás,Novembro de 2024,0
Teresina de Goiás,Novembro de 2023,0
Teresina de Goiás,Novembro de 2022,0
Teresina de Goiás,Dezembro de 2024,0
Teresina de Goiás,Dezembro de 2023,0
Teresina de Goiás,Dezembro de 2022,0
Teresina de Goiás,Julho de 2024,0
Teresina de Goiás,Julho de 2023,0
Teresina de Goiás,Julho de 2022,1
Teresina de Goiás,Abril de 2024,0
Teresina de Goiás,Abril de 2023,0
Teresina de Goiás,Abril de 2022,0
São Simão,Agosto de 2024,0
São Simão,Agosto de 2023,0
São Simão,Agosto de 2022,0
São Simão,Março de 2024,0
São Simão,Março de 2023,0
São Simão,Março de 2022,0
São Simão,Setembro de 2024,0
São Simão,Setembro de 2023,0
São Simão,Setembro de 2022,0
São Simão,Janeiro de 2024,0
São Simão,Janeiro de 2023,0
São Simão,Janeiro de 2022,0
São Simão,Maio de 2024,0
São Simão,Maio de 2023,0
São Simão,Maio de 2022,0
São Simão,Junho de 2024,0
São Simão,Junho de 2023,0
São Simão,Junho de 2022,0
São Simão,Fevereiro de 2024,0
São Simão,Fevereiro de 2023,0
São Simão,Fevereiro de 2022,0
São Simão,Outubro de 2024,0
São Simão,Outubro de 2023,0
São Simão,Outubro de 2022,0
São Simão,N/A de 2024,0
São Simão,N/A de 2023,0
São Simão,N/A de 2022,0
São Simão,Novembro de 2024,0
São Simão,Novembro de 2023,1
São Simão,Novembro de 2022,0
São Simão,Dezembro de 2024,0
São Simão,Dezembro de 2023,0
São Simão,Dezembro de 2022,0
São Simão,Julho de 2024,0
São Simão,Julho de 2023,0
São Simão,Julho de 2022,0
São Simão,Abril de 2024,0
São Simão,Abril de 2023,0
São Simão,Abril de 2022,0
Guapó,Agosto de 2024,0
Guapó,Agosto de 2023,0
Guapó,Agosto de 2022,2
Guapó,Março de 2024,0
Guapó,Março de 2023,1
Guapó,Março de 2022,0
Guapó,Setembro de 2024,0
Guapó,Setembro de 2023,1
Guapó,Setembro de 2022,0
Guapó,Janeiro de 2024,2
Guapó,Janeiro de 2023,2
Guapó,Janeiro de 2022,0
Guapó,Maio de 2024,0
Guapó,Maio de 2023,2
Guapó,Maio de 2022,1
Guapó,Junho de 2024,0
Guapó,Junho de 2023,0
Guapó,Junho de 2022,0
Guapó,Fevereiro de 2024,1
Guapó,Fevereiro de 2023,0
Guapó,Fevereiro de 2022,0
Guapó,Outubro de 2024,0
Guapó,Outubro de 2023,0
Guapó,Outubro de 2022,0
Guapó,N/A de 2024,0
Guapó,N/A de 2023,0
Guapó,N/A de 2022,0
Guapó,Novembro de 2024,0
Guapó,Novembro de 2023,0
Guapó,Novembro de 2022,0
Guapó,Dezembro de 2024,0
Guapó,Dezembro de 2023,0
Guapó,Dezembro de 2022,0
Guapó,Julho de 2024,0
Guapó,Julho de 2023,0
Guapó,Julho de 2022,0
Guapó,Abril de 2024,0
Guapó,Abril de 2023,1
Guapó,Abril de 2022,0
Rialma,Agosto de 2024,0
Rialma,Agosto de 2023,0
Rialma,Agosto de 2022,0
Rialma,Março de 2024,0
Rialma,Março de 2023,1
Rialma,Março de 2022,0
Rialma,Setembro de 2024,0
Rialma,Setembro de 2023,0
Rialma,Setembro de 2022,0
Rialma,Janeiro de 2024,0
Rialma,Janeiro de 2023,0
Rialma,Janeiro de 2022,0
Rialma,Maio de 2024,0
Rialma,Maio de 2023,0
Rialma,Maio de 2022,0
Rialma,Junho de 2024,2
Rialma,Junho de 2023,0
Rialma,Junho de 2022,0
Rialma,Fevereiro de 2024,0
Rialma,Fevereiro de 2023,0
Rialma,Fevereiro de 2022,0
Rialma,Outubro de 2024,0
Rialma,Outubro de 2023,0
Rialma,Outubro de 2022,1
Rialma,N/A de 2024,0
Rialma,N/A de 2023,0
Rialma,N/A de 2022,0
Rialma,Novembro de 2024,0
Rialma,Novembro de 2023,1
Rialma,Novembro de 2022,0
Rialma,Dezembro de 2024,0
Rialma,Dezembro de 2023,0
Rialma,Dezembro de 2022,0
Rialma,Julho de 2024,0
Rialma,Julho de 2023,0
Rialma,Julho de 2022,0
Rialma,Abril de 2024,0
Rialma,Abril de 2023,0
Rialma,Abril de 2022,0
Fazenda Nova,Agosto de 2024,0
Fazenda Nova,Agosto de 2023,0
Fazenda Nova,Agosto de 2022,0
Fazenda Nova,Março de 2024,0
Fazenda Nova,Março de 2023,0
Fazenda Nova,Março de 2022,0
Fazenda Nova,Setembro de 2024,0
Fazenda Nova,Setembro de 2023,0
Fazenda Nova,Setembro de 2022,0
Fazenda Nova,Janeiro de 2024,0
Fazenda Nova,Janeiro de 2023,0
Fazenda Nova,Janeiro de 2022,0
Fazenda Nova,Maio de 2024,0
Fazenda Nova,Maio de 2023,0
Fazenda Nova,Maio de 2022,0
Fazenda Nova,Junho de 2024,0
Fazenda Nova,Junho de 2023,0
Fazenda Nova,Junho de 2022,0
Fazenda Nova,Fevereiro de 2024,0
Fazenda Nova,Fevereiro de 2023,0
Fazenda Nova,Fevereiro de 2022,0
Fazenda Nova,Outubro de 2024,0
Fazenda Nova,Outubro de 2023,0
Fazenda Nova,Outubro de 2022,0
Fazenda Nova,N/A de 2024,0
Fazenda Nova,N/A de 2023,0
Fazenda Nova,N/A de 2022,0
Fazenda Nova,Novembro de 2024,0
Fazenda Nova,Novembro de 2023,0
Fazenda Nova,Novembro de 2022,0
Fazenda Nova,Dezembro de 2024,0
Fazenda Nova,Dezembro de 2023,0
Fazenda Nova,Dezembro de 2022,0
Fazenda Nova,Julho de 2024,0
Fazenda Nova,Julho de 2023,0
Fazenda Nova,Julho de 2022,0
